Since I Left You;The Avalanches;2000;36;0.519;0.911;0.826;102.81;4
Ain?t No Mountain High Enough;Bellybuds;2014;22;0.207;0.202;0.078;89.116;4
Rockin' All Over The World;Status Quo;1977;64;0.632;0.933;0.604;131.487;4
Homesick;Soul Asylum;1993;15;0.486;0.582;0.103;131.577;4
Someone Saved My Life Tonight;Elton John;1975;53;0.457;0.428;0.169;129.98;4
Got To Choose;KISS;1974;32;0.449;0.676;0.235;109.93;4
You Held the World in Your Arms;Idlewild;2002;42;0.385;0.908;0.105;132.877;4
The Way You Do The Things You Do;The Temptations;1964;64;0.618;0.704;0.358;124.218;4
Hole In My Soul;Aerosmith;1997;62;0.465;0.701;0.207;75.427;4
Let Me Go;3 Doors Down;2012;53;0.48;0.863;0.111;91.972;4
New Rose;The Damned;1977;49;0.19;0.964;0.33;173.578;4
Gypsy;Fleetwood Mac;1988;74;0.622;0.54;0.265;130.879;4
Over The Hills And Far Away;Gary Moore;1987;56;0.204;0.844;0.123;183.719;3
Snowflake;Mew;1997;17;0.427;0.492;0.269;83.95;4
Scars;Papa Roach;2004;66;0.384;0.921;0.168;89.922;4
Stone Cold;Rainbow;1982;50;0.419;0.613;0.361;112.638;4
Planet Earth - 2010 Remaster;Duran Duran;1981;50;0.588;0.916;0.107;131.197;4
I Like It Like That;Various Artists;1987;35;0.589;0.568;0.272;144.566;4
What a Waster;The Libertines;2007;40;0.127;0.92;0.347;171.796;4
Harvest Moon;Neil Young;1992;72;0.648;0.309;0.124;112.929;4
Take the Highway;The Marshall Tucker Band;1973;46;0.382;0.735;0.0758;96.872;4
American High;Machine Head;2001;31;0.382;0.97;0.208;106.85;4
One Big Holiday;My Morning Jacket;2003;52;0.412;0.917;0.24;136.85;4
Who Knows Where The Time Goes?;Fairport Convention;1969;45;0.51;0.194;0.113;144.595;4
Games People Play;Joe South;1968;46;0.334;0.714;0.257;172.288;4
Remember (Walkin' In The Sand);The Shangri-Las;1996;52;0.285;0.513;0.226;66.344;4
Ain't My Bitch;Metallica;1996;47;0.426;0.903;0.0979;157.825;4
Miss Freelove '69;Hoodoo Gurus;1991;27;0.52;0.977;0.145;131.333;4
It's Not the End of the World, But I Can See It from Here;lostprophets;2010;31;0.243;0.921;0.398;184.845;4
The Wanton Song - 1990 Remaster;Led Zeppelin;1975;47;0.513;0.74;0.0958;111.097;4
Sophie;Goodshirt;2001;50;0.645;0.406;0.111;169.957;4
M+M's;blink-182;1995;52;0.194;0.871;0.0873;159.41;4
Bad Religion;Godsmack;1998;51;0.466;0.842;0.107;154.348;4
Gets Me Through;Ozzy Osbourne;2001;45;0.431;0.835;0.428;147.982;4
Skateaway;Dire Straits;1980;52;0.513;0.809;0.172;116.599;4
Let Me Entertain You;Robbie Williams;1997;67;0.478;0.965;0.0854;125.152;4
The Good Life;Weezer;1996;52;0.539;0.893;0.339;135.76;4
No Lies;Noiseworks;1988;47;0.565;0.833;0.0839;101.713;4
Wake Up;Rage Against The Machine;1992;64;0.411;0.893;0.149;170.407;4
I'm Sorry;Brenda Lee;1960;57;0.558;0.223;0.13;101.711;3
Cornbag;Head Like A Hole;1995;16;0.342;0.984;0.072;120.706;4
Simply Irresistible;Robert Palmer;1988;52;0.645;0.933;0.0443;142.615;4
Give Wings to My Triumph;Hatebreed;2006;36;0.344;0.983;0.0694;168.65;4
Get Your Hands off My Woman - Live;The Darkness;2018;16;0.185;0.968;0.619;166.5;4
Kool Thing;Sonic Youth;1990;58;0.262;0.82;0.101;155.197;4
Hold Me, Thrill Me, Kiss Me, Kill Me - From 'Batman Forever';U2;2002;50;0.368;0.852;0.218;171.692;4
Darkness on the Edge of Town;Bruce Springsteen;1978;51;0.369;0.515;0.0556;171.334;4
Staring at the Sun;TV On The Radio;2003;52;0.211;0.637;0.107;119.224;4
Long White Cross;Pluto;2005;38;0.576;0.639;0.155;95.238;4
Only Time Will Tell;Asia;1982;55;0.333;0.803;0.0524;125.52;4
Inflikted;Cavalera Conspiracy;2007;44;0.191;0.958;0.477;191.775;4
(I'm) Stranded;The Saints;2009;41;0.397;0.958;0.273;87.096;4
Lily, Rosemary and the Jack of Hearts;Bob Dylan;1975;44;0.457;0.665;0.0948;126.33;4
Angeles;Elliott Smith;1997;54;0.53;0.0993;0.153;118.139;4
More Than This - Remastered;Roxy Music;1982;66;0.653;0.666;0.139;128.505;4
Space Lord;Monster Magnet;1998;54;0.634;0.737;0.119;95.811;4
Detached;Prong;2003;9;0.593;0.783;0.275;106.006;3
Black Gold;Soul Asylum;1993;21;0.589;0.588;0.294;114.881;4
Heartspark Dollarsign;Everclear;1995;34;0.356;0.988;0.0965;138.263;4
Feeling That Way;Journey;1978;50;0.303;0.602;0.171;145.629;4
Taylor;Jack Johnson;2003;60;0.805;0.729;0.104;174.189;4
Air Hostess;Busted;2003;36;0.411;0.963;0.0894;186.083;4
We Must Have Blood;Dwarves;1997;23;0.251;0.996;0.35;188.509;4
Naive;The Kooks;2006;73;0.391;0.808;0.149;100.304;4
Science Fiction;Divinyls;1983;37;0.619;0.618;0.142;128.32;4
Going Home;Goldfinger;2002;23;0.51;0.953;0.0747;105.051;3
How Far We've Come;Matchbox Twenty;2007;60;0.566;0.906;0.21;83;4
Queen Bitch - 2015 Remaster;David Bowie;1971;56;0.599;0.636;0.0612;137.172;4
Spicks And Specks;Bee Gees;2001;46;0.65;0.634;0.277;122.787;4
2000 Light Years From Home - Remastered 2017 / Stereo;The Rolling Stones;1967;42;0.347;0.679;0.158;122.269;4
Song For Whoever - Single Version;The Beautiful South;1995;28;0.516;0.382;0.0789;133.659;4
Wild Frontier - Remastered 2002;Gary Moore;2006;47;0.479;0.822;0.0843;130.035;4
Satisfaction (Isak Original Extended) - Benny Benassi Presents The Biz;Benny Benassi;2003;68;0.793;0.698;0.0745;130.017;4
Enemy;Sevendust;2003;43;0.581;0.991;0.137;106.89;4
No Children;The Mountain Goats;2002;58;0.606;0.411;0.103;84.944;4
This Is How It Goes;Billy Talent;2003;53;0.599;0.992;0.0821;107.883;4
Young Man Blues - Live;The Who;1971;33;0.231;0.932;0.495;186.426;4
Alabama Song (Whisky Bar);The Doors;1967;57;0.568;0.645;0.191;170.676;4
C'mon And Love Me;KISS;1975;43;0.712;0.848;0.155;130.779;4
Five Years - 2012 Remaster;David Bowie;1972;58;0.46;0.326;0.0449;152.54;3
Sanctify Yourself;Simple Minds;1985;42;0.564;0.924;0.716;128.25;4
The Warmth Of The Sun - Remastered;The Beach Boys;2007;42;0.169;0.428;0.163;203.585;3
Fireworks;The Tragically Hip;1998;44;0.39;0.971;0.265;147.477;4
Stick 'Em Up;Quarashi;2011;36;0.585;0.979;0.346;103.937;4
Say It Loud - I'm Black And I'm Proud - Pt. 1;James Brown;2003;47;0.85;0.66;0.0449;115.076;4
Wake Up;The Living End;2006;38;0.477;0.726;0.215;115.768;4
I'll Cry For You;Europe;1991;47;0.541;0.742;0.124;99.032;4
Another Day;Dream Theater;1992;55;0.454;0.614;0.0936;140.56;4
In The Fade/Feel Good Hit Of The Summer (Reprise);Queens of the Stone Age;2010;50;0.432;0.642;0.0936;165.534;4
The Tide Is High;Blondie;1999;57;0.779;0.676;0.125;96.961;4
The After Dinner Payback;From Autumn To Ashes;2004;45;0.444;0.971;0.0533;89.706;4
Voices;Disturbed;2010;54;0.589;0.983;0.0628;110.007;4
Panic in Detroit - 2013 Remaster;David Bowie;1973;41;0.426;0.798;0.0981;93.655;4
Innocent Eyes;Delta Goodrem;2003;41;0.553;0.717;0.114;92.098;4
Voodoo - 2009 Remaster;Black Sabbath;1981;34;0.511;0.748;0.228;102.068;4
Judgment Night;Various Artists;1993;41;0.522;0.78;0.379;186.921;4
Whatever Happened To My Rock'N'Roll (Punk Song) - Live;Black Rebel Motorcycle Club;2015;16;0.288;0.932;0.977;146.837;4
Mama Let Him Play;Doucette;2013;46;0.455;0.511;0.604;136.302;4
Dixie Chicken;Little Feat;1973;58;0.566;0.669;0.588;149.702;4
Coalmine;Armchair Cynics;2005;15;0.283;0.79;0.394;192.07;4
The Way We Get By;Spoon;2002;54;0.723;0.667;0.135;75.029;4
I'm Still Standing;Elton John;1983;79;0.504;0.904;0.14;176.808;4
So You Want To Be A Rock 'N' Roll Star;Patti Smith;2001;15;0.254;0.803;0.338;149.158;4
Save Your Scissors;City and Colour;2005;46;0.439;0.647;0.0928;153.932;4
Happens All the Time;Cold;2005;40;0.306;0.86;0.0829;163.727;4
AMERIKA;Rammstein;2004;66;0.608;0.885;0.392;125.023;4
What Light;Wilco;2007;31;0.273;0.454;0.118;175.118;3
Home;Daughtry;2006;48;0.442;0.847;0.191;143.958;4
Kids In America;Kim Wilde;1993;0;0.565;0.853;0.165;159.332;4
Dancing with the Moonlit Knight - New Stereo Mix;Genesis;1973;38;0.294;0.542;0.0797;82.089;4
All Night Long;Rainbow;1979;46;0.571;0.945;0.793;128.166;4
With a Thousand Words to Say But One;Darkest Hour;2005;37;0.189;0.949;0.21;198.071;4
Many Rivers To Cross;Jimmy Cliff;1970;43;0.399;0.212;0.116;137.76;4
Summer Breeze, Pts. 1 & 2;The Isley Brothers;1973;57;0.31;0.629;0.122;152.276;4
I Want You;Savage Garden;1997;63;0.628;0.871;0.392;106.101;4
So Far Away;Crossfade;2004;51;0.503;0.942;0.248;106.039;4
She Blinded Me With Science - 2009 Remastered Version;Thomas Dolby;1982;49;0.798;0.767;0.0985;129.401;4
Feuer frei!;Rammstein;2001;67;0.491;0.966;0.153;95.141;4
Prayer Of The Refugee;Rise Against;2006;65;0.2;0.977;0.259;195.711;4
Don't Take Me For A Loser;Gary Moore;1982;22;0.449;0.727;0.146;130.588;4
Special;Garbage;1998;43;0.469;0.923;0.283;131.859;4
Round Here;Counting Crows;1993;62;0.314;0.478;0.0814;94.203;4
The Fun Lovin' Criminal;Fun Lovin' Criminals;1996;48;0.752;0.681;0.174;95.8;4
Give It All;Rise Against;2004;62;0.587;0.942;0.0762;103.061;4
Funky Town;Various Artists;1979;37;0.645;0.775;0.336;128.015;4
Lovely Rita - Remastered 2009;The Beatles;1967;53;0.61;0.471;0.118;87.379;4
Day & Night;Jung Seung Hwan;2020;69;0.509;0.269;0.174;131.954;4
Whole Wide World;Wreckless Eric;1978;49;0.752;0.54;0.0919;114.217;4
The Kids Are Alright;The Who;1965;43;0.316;0.737;0.1;134.879;4
Is There A Ghost;Band of Horses;2007;45;0.299;0.843;0.079;135.643;4
Where I End and You Begin;Radiohead;2003;49;0.297;0.714;0.142;121.326;4
Victory Day - Live;Tom Cochrane;1991;10;0.51;0.964;0.97;122.796;4
Faceless;Godsmack;2003;41;0.457;0.958;0.298;137.367;4
Victim of Reality;Pennywise;1999;36;0.546;0.849;0.474;93.344;4
Think About You;Guns N' Roses;1987;54;0.236;0.985;0.0757;170.035;4
Move;H-Blockx;1994;36;0.445;0.905;0.199;209.293;4
Same Direction;Hoobastank;2003;55;0.401;0.988;0.4;169.024;4
Solid Rock - Remastered Version;Goanna;2003;58;0.552;0.741;0.0317;148.996;4
Horror Movie - 2015 Remaster;Skyhooks;2015;30;0.67;0.764;0.149;140.052;4
Love Alive;Heart;1977;40;0.542;0.335;0.114;91.047;4
Drown;The Smashing Pumpkins;2001;62;0.432;0.415;0.107;144;4
Battle Scar;Max Webster;1980;28;0.415;0.636;0.18;128.179;4
I Can't Make You Love Me;Bonnie Raitt;1991;68;0.588;0.149;0.236;124.689;4
All Summer Long;Kid Rock;2007;74;0.7;0.864;0.0956;102.997;4
I Could Be So Good for You - Originally Performed By Dennis Waterman;Sing Karaoke Sing;2012;0;0.824;0.472;0.094;116.067;4
So Fell Autumn Rain;Lake Of Tears;1999;40;0.6;0.635;0.0777;114.103;4
Sooner Or Later;Breaking Benjamin;2004;52;0.493;0.843;0.0835;92.827;4
Hearts on Fire;HammerFall;2002;62;0.577;0.901;0.672;90.997;4
Hard Luck Woman;KISS;1976;53;0.668;0.867;0.22;124.613;4
With You;Linkin Park;2000;63;0.421;0.978;0.111;196.921;4
I'm So Excited;The Pointer Sisters;1982;72;0.59;0.868;0.442;184.348;4
Rock Star;Various Artists;2002;47;0.692;0.948;0.423;121.997;4
Savin' Me;Nickelback;2005;65;0.441;0.815;0.414;164.021;4
Rocky Mountain Way;Triumph;1977;29;0.342;0.73;0.0525;84.142;4
Let's Stick Together;Bryan Ferry;1976;58;0.785;0.892;0.113;120.115;4
Nobody's Wife;Anouk;1998;30;0.511;0.907;0.169;98.028;4
The Wild Boys;Duran Duran;1998;56;0.741;0.838;0.138;115.689;4
Lowdown;Boz Scaggs;1976;63;0.662;0.788;0.0351;116.499;4
Coming Back to Life;Pink Floyd;1994;56;0.286;0.499;0.102;176.437;4
Nutbush City Limits;Tina Turner;2008;56;0.622;0.886;0.0292;153.079;4
Love & Memories;O.A.R.;2012;25;0.576;0.794;0.972;123.952;4
Private Life;Grace Jones;1980;36;0.83;0.538;0.0739;132.312;4
Balls to the Wall;Accept;1983;61;0.544;0.739;0.168;118.287;4
Have Love Will Travel;The Sonics;1965;58;0.506;0.948;0.0904;130.195;4
The Mirror's Truth;In Flames;2008;45;0.42;0.976;0.1;180.033;4
Uncertain Smile;The The;1983;49;0.601;0.762;0.102;142.705;4
Freedom! '90 - Remastered;George Michael;2017;70;0.677;0.852;0.0595;91.691;4
Run Runaway;Slade;1983;49;0.576;0.86;0.0517;128.543;4
Anytime - Live;Brian McKnight;2016;21;0.427;0.69;0.956;106.406;4
Howzat;Sherbet;1976;49;0.405;0.703;0.135;108.855;4
The Wizard;Uriah Heep;1972;41;0.439;0.571;0.101;138.296;4
Manipulation;Six Feet Under;1997;16;0.463;0.966;0.236;103.893;4
Debris;Faces;1971;53;0.571;0.628;0.0823;73.738;4
Save Yourself;Stabbing Westward;1998;49;0.572;0.859;0.201;110.034;4
How to Make Gravy;Paul Kelly;2019;40;0.397;0.722;0.248;95.156;4
Beercan;Beck;1994;41;0.773;0.607;0.0953;109.002;4
Mr. Crowley;Ozzy Osbourne;2020;62;0.307;0.748;0.368;108.227;4
Faith;Limp Bizkit;1997;60;0.428;0.781;0.615;93.244;4
Big Star;The Jayhawks;1997;13;0.345;0.827;0.114;136.663;4
Heaven;Bryan Adams;1984;77;0.382;0.589;0.122;140.059;4
Eternal Flame;The Bangles;2004;70;0.526;0.358;0.0942;78.988;3
Love Will Come Through;Travis;2003;48;0.309;0.785;0.136;159.415;3
Psycho;System Of A Down;2001;63;0.467;0.67;0.195;146.223;4
Dreams;The Cranberries;1993;73;0.551;0.643;0.421;128.661;4
Return of the Grievous Angel - Remastered Version;Gram Parsons;1974;48;0.632;0.565;0.3;128.821;4
Take Me Home Tonight;Eddie Money;1986;69;0.608;0.768;0.0942;132.699;4
Car Wheels On A Gravel Road;Lucinda Williams;1998;51;0.633;0.553;0.0817;98.87;4
Free;Cat Power;2003;38;0.833;0.673;0.117;133.625;4
What If;Creed;1999;55;0.433;0.895;0.358;149.896;4
Tattva;Kula Shaker;1996;39;0.352;0.763;0.249;98.069;4
She's A Rainbow;The Rolling Stones;2020;56;0.464;0.824;0.33;109.298;4
Dead Souls - 2007 Remaster;Joy Division;1981;39;0.484;0.962;0.116;116.795;4
Drop The Pilot;Joan Armatrading;1983;52;0.672;0.488;0.131;127.887;4
Hot Rod Lincoln;Commander Cody and His Lost Planet Airmen;1971;50;0.696;0.791;0.318;130.246;4
Cover Me;Bruce Springsteen;1984;55;0.535;0.884;0.14;120.555;4
Crippled Inside - Remastered 2010;John Lennon;1971;47;0.545;0.608;0.0769;165.617;4
Chinese Democracy;Guns N' Roses;2008;54;0.474;0.8;0.131;133.94;4
Here I Dreamt I Was an Architect;The Decemberists;2003;50;0.411;0.754;0.141;189.9;4
Simple Song;Rustic Overtones;2011;17;0.369;0.876;0.15;96.009;4
Dancing In The Moonlight (It's Caught Me In It's Spotlight);Thin Lizzy;1977;64;0.671;0.461;0.103;145.187;4
Pushin' Too Hard;The Seeds;1966;41;0.535;0.654;0.318;143.612;4
Bad Sneakers;Steely Dan;1975;45;0.706;0.386;0.115;113.88;4
I Hate You;The Monks;1966;43;0.65;0.798;0.137;110.646;4
Layin' Pipe;David Wilcox;1987;39;0.647;0.855;0.0798;131.845;4
Jesus Built My Hotrod;Ministry;1992;55;0.541;0.91;0.79;125.076;3
Asleep at the Wheel;A Change of Pace;2005;21;0.45;0.953;0.152;178.116;4
Pictures Of Matchstick Men;Camper Van Beethoven;1989;44;0.39;0.836;0.0601;161.593;4
Astronomy;Metallica;1998;46;0.345;0.778;0.136;86.221;4
Check It Out;John Mellencamp;1987;48;0.608;0.834;0.12;105.782;4
Hey Lawdy Mama - Single Version;Steppenwolf;1971;40;0.589;0.83;0.0635;98.813;4
Letter From An Occupant;The New Pornographers;2001;30;0.262;0.901;0.062;141.855;4
The Rascal King;The Mighty Mighty Bosstones;1997;48;0.544;0.846;0.192;88.187;4
Those Shoes - 2013 Remaster;Eagles;1979;51;0.62;0.425;0.0845;156.104;4
House of Fun;Madness;1982;44;0.746;0.921;0.496;128.081;4
Only Love Can Break Your Heart;Neil Young;1970;55;0.732;0.239;0.0972;110.58;3
Little Wing;Derek & The Dominos;1970;40;0.275;0.81;0.36;133.729;4
Follow - Radio Edit;Breaking Benjamin;2004;57;0.582;0.929;0.0371;106.003;4
The Stake;Steve Miller Band;1978;38;0.543;0.469;0.112;84.75;4
Satellite;Dave Matthews Band;1994;56;0.711;0.686;0.0791;125.373;3
I Will Possess Your Heart;Death Cab for Cutie;2008;56;0.605;0.619;0.0732;133.074;4
Promises In The Dark;Pat Benatar;2008;42;0.278;0.747;0.268;158.035;4
Crash;The Primitives;1996;51;0.369;0.54;0.76;170.004;4
A Man Needs a Maid - 2009 Remaster;Neil Young;1972;50;0.248;0.0662;0.165;168.257;4
Time to Kill;Gentle Giant;1975;14;0.518;0.725;0.082;107.8;3
Mama Told Me (Not To Come) - Single Version;Three Dog Night;1970;59;0.673;0.673;0.206;119.994;4
Rough Boy;ZZ Top;1985;59;0.457;0.48;0.142;157.967;4
Your Love Belongs Under a Rock;The Dirtbombs;2001;17;0.273;0.943;0.11;185.051;4
Young Again;Greg Annussek;2001;0;0.547;0.782;0.356;100.84;4
Let Me Take You Home Tonight;Boston;1976;49;0.491;0.634;0.254;76.908;4
Die, All Right!;The Hives;2000;42;0.323;0.968;0.0722;89.519;4
Pints of Guinness Make You Strong;Against Me!;2002;48;0.623;0.82;0.14;128.35;4
Cherokee;Europe;1986;50;0.585;0.804;0.179;111.118;4
All She Wants To Do Is Dance;Don Henley;1984;55;0.702;0.558;0.0528;114.932;4
Cats In The Cradle;Ugly Kid Joe;1992;65;0.511;0.517;0.074;75.67;4
Rebel Girl;Various Artists;2015;57;0.435;0.939;0.0614;134.938;4
Two Out of Three Ain't Bad;Meat Loaf;1977;61;0.586;0.48;0.0947;79.873;4
You Can't Stop Me;Guano Apes;2003;44;0.43;0.951;0.336;173.71;4
Up with People;Lambchop;2000;47;0.552;0.559;0.128;136.066;4
Bathwater;No Doubt;2000;41;0.626;0.744;0.299;145.875;4
God Of Thunder;KISS;1976;49;0.414;0.878;0.456;99.804;4
Calm Like a Bomb;Rage Against The Machine;1999;56;0.315;0.97;0.122;149.749;4
In the Blood;Better Than Ezra;1995;42;0.324;0.754;0.235;150.252;4
Pain;Reamonn;2003;18;0.537;0.66;0.213;175.938;4
Alone with You;Various Artists;2020;4;0.446;0.615;0.267;147.534;4
Pay to Cum;Bad Brains;1982;41;0.126;0.914;0.291;160.639;4
You Fool No One - Remastered 2008;Deep Purple;1974;37;0.49;0.891;0.166;134.434;4
Rhinoceros - Live;The Smashing Pumpkins;2020;4;0.165;0.791;0.426;61.788;3
The Boy with the Thorn in His Side - 2017 Master;The Smiths;1986;55;0.502;0.901;0.28;119.022;4
I'm Goin' Down;Bruce Springsteen;1984;56;0.579;0.948;0.121;132.812;4
Pusherman;Curtis Mayfield;1972;57;0.851;0.669;0.108;126.624;4
She's the One;Bruce Springsteen;1975;46;0.34;0.851;0.216;91.871;4
Sailing;Rod Stewart;1975;69;0.43;0.374;0.316;128.56;4
Not An Addict;K's Choice;1995;46;0.276;0.661;0.121;168.785;4
Johnny, Are You Queer? (Made Famous by Josie Cotton);La Douche;2010;8;0.54;0.67;0.0417;150.335;4
Dead Ringer For Love (Originally Performed by Meat Loaf and Cher);Rock Angels;2014;0;0.616;0.741;0.0743;164.354;4
Aja;Steely Dan;1977;45;0.533;0.5;0.0497;117.046;4
Autumn Sweater;Yo La Tengo;1997;62;0.628;0.455;0.135;102.09;4
Stand Up;Trapt;2005;42;0.349;0.964;0.197;162.038;4
Empty Pages;Traffic;1970;41;0.417;0.485;0.167;101.23;4
"Everybody's Talkin' - From ""Midnight Cowboy""";Harry Nilsson;1968;67;0.438;0.349;0.417;124.984;4
Big Dipper;Built To Spill;1994;41;0.685;0.781;0.147;117.456;4
Time Machine - 2008 Remaster;Black Sabbath;1992;24;0.359;0.949;0.366;80.367;4
Would I Lie to You? - Remastered Version;Eurythmics;1985;54;0.613;0.912;0.52;131.968;4
This Is a Low;Blur;2000;36;0.272;0.471;0.1;169.999;4
Tell It Like It Is;Aaron Neville;2000;53;0.542;0.461;0.177;94.214;3
5 Minutes Alone;Pantera;1994;61;0.504;0.856;0.114;95.402;4
Staring At The Sun;U2;1997;54;0.533;0.702;0.27;140.201;4
Odd One;Sick Puppies;2009;27;0.385;0.79;0.115;180.542;3
Not Fragile;Bachman-Turner Overdrive;1974;39;0.322;0.457;0.0781;168.072;4
Poles Apart;Pink Floyd;1994;52;0.162;0.411;0.687;61.418;4
Cuts You Up;Peter Murphy;1989;56;0.63;0.806;0.135;134.467;4
Baby Did a Bad Bad Thing;Chris Isaak;1995;50;0.547;0.434;0.114;152.913;4
Awful;Hole;1998;44;0.378;0.971;0.109;136.269;4
Gold Soundz;Pavement;1994;53;0.448;0.609;0.14;126.457;4
Psycho Circus;KISS;1998;48;0.556;0.929;0.237;121.48;4
Sea Of Sorrow;Alice In Chains;1990;51;0.288;0.843;0.0555;122.147;4
A Movie Script Ending;Death Cab for Cutie;2001;42;0.505;0.753;0.0764;92.016;4
Commute - Remastered;Theatre Of Tragedy;2000;14;0.558;0.975;0.0756;100.004;4
Valerie Loves Me;Material Issue;1991;37;0.466;0.74;0.17;185.281;4
A New England;Billy Bragg;2013;36;0.54;0.544;0.0845;82.978;4
Over My Head (Cable Car);The Fray;2005;70;0.592;0.729;0.0653;116.03;4
Missing Parts;Ab4;2006;0;0.574;0.776;0.075;100.036;4
Baby I Need Your Loving;Four Tops;1965;62;0.632;0.686;0.193;121.414;4
Band of Gold;Bonnie Tyler;1986;23;0.632;0.792;0.08;124.303;4
The Outdoor Type;The Lemonheads;1996;46;0.441;0.575;0.0787;84.667;4
Songbird - 2004 Remaster;Fleetwood Mac;1977;63;0.58;0.0842;0.11;92.123;4
The State of Massachusetts;Twinkle Twinkle Little Rock Star;2013;11;0.642;0.104;0.0933;97.464;3
People Who Died;The Jim Carroll Band;1980;46;0.315;0.628;0.109;190.668;4
Sour Suite - Remastered;The Guess Who;1999;31;0.447;0.316;0.137;78.184;4
Bitch;Sevendust;1997;43;0.582;0.924;0.103;92.495;4
Master and Servant;Depeche Mode;1985;46;0.573;0.996;0.0715;127.666;4
Stormbringer;Various Artists;2020;1;0.315;0.902;0.236;178.315;4
Cherry Cherry;Neil Diamond;1968;54;0.56;0.827;0.0551;84.383;4
Too Much Heaven;Bee Gees;1979;67;0.495;0.439;0.725;165.922;4
Home;Edward Sharpe & The Magnetic Zeros;2009;72;0.545;0.59;0.124;111.739;4
My Girl (Gone, Gone, Gone);Chilliwack;1981;46;0.439;0.821;0.609;111.242;4
Face To Face;Sevendust;2003;27;0.641;0.974;0.686;109.982;4
Your Little Hoodrat Friend;The Hold Steady;2005;30;0.528;0.752;0.274;129.763;4
Death On Two Legs (Dedicated To...) - Remastered 2011;Queen;1975;47;0.395;0.698;0.155;124.66;4
Tightrope;Stevie Ray Vaughan;1989;48;0.39;0.728;0.194;99.926;4
Some Say;Sum 41;2004;54;0.389;0.872;0.313;162.54;4
And It Stoned Me - 2013 Remaster;Van Morrison;1970;62;0.593;0.468;0.0919;75.798;4
I Will Follow You into the Dark;Death Cab for Cutie;2005;67;0.517;0.206;0.118;80.401;4
Wild World;Yusuf / Cat Stevens;1970;77;0.484;0.508;0.0961;151.867;4
Beat on the Brat - 2016 Remaster;Ramones;1976;53;0.481;0.88;0.13;156.859;4
Papa Don't Take No Mess;James Brown;1991;39;0.835;0.711;0.168;96.69;4
This Is Your Life;Switchfoot;2003;45;0.592;0.754;0.118;130.006;4
Give It To Me Baby;Rick James;1981;63;0.706;0.727;0.174;119.55;4
I Love Music;The O'Jays;1975;52;0.643;0.838;0.328;127.61;4
Little L;Jamiroquai;2001;65;0.878;0.724;0.133;121.906;4
Give Me Your Love (Love Song);Curtis Mayfield;1972;37;0.591;0.637;0.0989;172.452;4
Block;Machine Head;1994;34;0.318;0.99;0.0711;103.372;3
Vai Toma No Cu;Nailbomb;1994;32;0.382;0.994;0.104;168.833;4
5.7.0.5;City Boy;2015;23;0.677;0.63;0.0886;124.312;4
Another Day - Remastered 2012;Paul McCartney;1971;54;0.701;0.335;0.0872;122.239;3
Money;The Rolling Stones;1964;19;0.381;0.797;0.0786;137.584;4
A Letter To Elise;The Cure;1992;56;0.53;0.592;0.198;150.224;4
Visions of Johanna;Bob Dylan;1966;50;0.59;0.483;0.0625;93.427;4
Panic Prone;Chevelle;2004;45;0.215;0.637;0.146;152.911;3
Key Largo;Bertie Higgins;2014;50;0.503;0.659;0.153;101.668;4
